energy,os,wid,mu_x,mu_y,mu_z,theta,sym,xx,yy,zz,xy,xz,yz,atom,mo,cluster
289.08212,0.000399,0.28072396,0.51877874,0.51877874,0.6795125,47.194439,1,0.000107359,0.000107359,0.000184191,0,0,0,6,158,8
289.08569,0.000294,0.28414455,0.099228621,0.099228621,0.99010473,8.0669641,1,2.90E-06,2.90E-06,0.000288487,0,0,0,5,158,8
289.09363,0.000524,0.28212616,0.060556248,0.060556248,0.99632621,4.9127874,1,1.92E-06,1.92E-06,0.00051969,0,0,0,4,158,8
289.10052,0.000369,0.25477707,0.017444646,0.017444646,0.99969566,1.4136083,1,1.12E-07,1.12E-07,0.000368755,0,0,0,16,131,8
289.1109,0.000523,0.28748241,0.018537387,0.018537387,0.99965632,1.5021989,1,1.80E-07,1.80E-07,0.000522676,0,0,0,12,159,8
289.11157,0.000406,0.29080203,0.66343659,0.66343659,0.34598231,69.758232,1,0.000178709,0.000178709,4.86E-05,0,0,0,11,160,8
289.14233,0.000314,0.29057673,0.63360542,0.63360542,0.44394624,63.644062,1,0.00012625,0.00012625,6.20E-05,0,0,0,6,160,8
289.1442,0.000457,0.28616837,0.25061703,0.25061703,0.93508404,20.758272,1,2.87E-05,2.87E-05,0.000399166,0,0,0,14,159,8
289.15652,0.000335,0.29494849,0.70710671,0.70710671,0.000383848,89.978004,1,0.000167561,0.000167561,4.94E-11,0,0,0,12,160,8
289.16168,0.000423,0.29657939,0.70710671,0.70710671,0.000384289,89.977982,1,0.000211402,0.000211402,6.24E-11,0,0,0,5,160,8
289.1665,0.000366,0.28982741,0.6982336,0.6982336,0.15792319,80.913628,1,0.000178603,0.000178603,9.14E-06,0,0,0,14,160,8
289.17938,0.000386,0.28894484,0.62315708,0.62315708,0.47259977,61.796814,1,0.000150035,0.000150035,8.63E-05,0,0,0,3,159,8
289.18661,0.000377,0.29735821,0.70664859,0.70664859,0.035993695,87.937271,1,0.000188396,0.000188396,4.89E-07,0,0,0,4,160,8
289.32492,0.000281,0.32046229,0.002259352,0.002259352,0.99999487,0.18345396,1,1.43E-09,1.43E-09,0.000280921,0,0,0,6,164,8
289.3598,0.000321,0.32154456,0.009491592,0.009491592,0.99990988,0.76923108,1,2.89E-08,2.89E-08,0.000321198,0,0,0,14,165,8
289.38309,0.000277,0.32236946,0.009346058,0.009346058,0.99991262,0.75743932,1,2.42E-08,2.42E-08,0.000277154,0,0,0,3,165,8
289.47586,0.000262,0.34051445,0.029976087,0.029976087,0.99910104,2.4296274,1,2.35E-07,2.35E-07,0.000261114,0,0,0,2,166,8
289.56909,0.000342,0.36572307,0.70704079,0.70704079,0.013662159,89.217194,1,0.000170775,0.000170775,6.38E-08,0,0,0,11,169,8
289.59036,0.000347,0.25477707,0.19619885,0.19619885,0.96073514,16.109091,1,1.34E-05,1.34E-05,0.000320454,0,0,0,8,137,9
289.599,0.000508,0.25477707,0.15874504,0.15874504,0.97447425,12.973436,1,1.28E-05,1.28E-05,0.000482757,0,0,0,9,137,9
289.60092,0.000335,0.36563435,0.70678616,0.70678616,0.030109905,88.274567,1,0.000167421,0.000167421,3.04E-07,0,0,0,6,169,9
289.64938,0.000254,0.36906287,0.70704818,0.70704818,0.01287319,89.262398,1,0.000127097,0.000127097,4.21E-08,0,0,0,14,170,9
289.65158,0.000496,0.25477707,0.06068252,0.06068252,0.99631083,4.9230647,1,1.83E-06,1.83E-06,0.000492427,0,0,0,1,137,9
289.6524,0.000517,0.25477707,0.019395623,0.019395623,0.99962372,1.5718431,1,1.94E-07,1.94E-07,0.000516112,0,0,0,16,136,9
289.65811,0.00028,0.38578305,0.2535556,0.2535556,0.93349832,21.013123,1,1.80E-05,1.80E-05,0.000244201,0,0,0,7,171,9
289.77377,0.000252,0.25477707,0.006684433,0.006684433,0.9999553,0.54176372,1,1.13E-08,1.13E-08,0.00025241,0,0,0,1,139,9
289.79974,0.00027,0.39368939,0.22731824,0.22731824,0.94691753,18.752245,1,1.40E-05,1.40E-05,0.000242459,0,0,0,2,172,9
289.7999,0.000401,0.40826699,0.70684975,0.70684975,0.026959201,88.455162,1,0.000200617,0.000200617,2.92E-07,0,0,0,13,173,9
289.80829,0.000337,0.40489492,0.70708853,0.70708853,0.007188674,89.58812,1,0.000168735,0.000168735,1.74E-08,0,0,0,11,173,9
289.84137,0.000404,0.25477707,0.007797199,0.007797199,0.9999392,0.63180053,1,2.45E-08,2.45E-08,0.000403536,0,0,0,8,142,9
289.84332,0.004153,0.41608077,0.00360606,0.00360606,0.99998701,0.29208308,1,5.40E-08,5.40E-08,0.004152704,0,0,0,7,174,9
289.85233,0.000333,0.40678018,0.70696694,0.70696694,0.019888319,88.860405,1,0.000166672,0.000166672,1.32E-07,0,0,0,6,173,9
289.85495,0.001724,0.41622561,0.051493708,0.051493708,0.99734485,4.1761699,1,4.57E-06,4.57E-06,0.001714953,0,0,0,10,174,9
289.8634,0.000451,0.4041765,0.70674562,0.70674562,0.031956464,88.168716,1,0.000225354,0.000225354,4.61E-07,0,0,0,14,173,9
289.86761,0.000949,0.42005613,0.087354146,0.087354146,0.99233991,7.0963039,1,7.24E-06,7.24E-06,0.000933964,0,0,0,7,175,9
289.87302,0.00029,0.41226095,0.70709378,0.70709378,0.006060198,89.652771,1,0.000144764,0.000144764,1.06E-08,0,0,0,12,173,9
289.87357,0.000417,0.25477707,0.022470871,0.022470871,0.99949491,1.8211268,1,2.11E-07,2.11E-07,0.000416887,0,0,0,8,144,9
289.88672,0.000522,0.41202459,0.70494759,0.70494759,0.078088038,85.521324,1,0.000259183,0.000259183,3.18E-06,0,0,0,4,173,9
289.89798,0.000699,0.25477707,0.01042005,0.01042005,0.9998914,0.84441471,1,7.59E-08,7.59E-08,0.000699073,0,0,0,9,143,9
289.89828,0.000379,0.40690732,0.70709515,0.70709515,0.005732629,89.671539,1,0.000189546,0.000189546,1.25E-08,0,0,0,3,173,9
289.91031,0.000303,0.25477707,0.006987888,0.006987888,0.99995118,0.56613684,1,1.48E-08,1.48E-08,0.000303231,0,0,0,9,144,9
289.9194,0.000258,0.42781374,0.67664969,0.67664969,0.29032817,73.122398,1,0.0001181,0.0001181,2.17E-05,0,0,0,13,175,9
289.92557,0.000317,0.25477707,0.009839684,0.009839684,0.9999032,0.79721266,1,3.07E-08,3.07E-08,0.0003173,0,0,0,1,142,9
289.92917,0.000511,0.41812134,0.1811679,0.1811679,0.9666211,14.845304,1,1.68E-05,1.68E-05,0.000477332,0,0,0,15,174,9
289.93048,0.000252,0.42236754,0.68935782,0.68935782,0.22264689,77.135452,1,0.000119517,0.000119517,1.25E-05,0,0,0,5,174,9
289.93423,0.003747,0.42921969,0.003480531,0.003480531,0.9999879,0.28185526,1,4.54E-08,4.54E-08,0.003746413,0,0,0,10,175,9
289.94449,0.000323,0.25477707,0.019125577,0.019125577,0.99963415,1.5499024,1,1.18E-07,1.18E-07,0.000322734,0,0,0,1,143,9
289.94977,0.000427,0.25477707,0.001592568,0.001592568,0.99999744,0.12972151,1,1.08E-09,1.08E-09,0.000427422,0,0,0,1,144,9
289.96167,0.000542,0.25477707,0.017224757,0.017224757,0.99970329,1.3957765,1,1.61E-07,1.61E-07,0.000541911,0,0,0,8,149,9
289.96423,0.000342,0.25477707,0.017234292,0.017234292,0.99970293,1.3966174,1,1.01E-07,1.01E-07,0.000341424,0,0,0,16,142,9
289.96909,0.000252,0.4312278,0.69098246,0.69098246,0.21233569,77.740738,1,0.000120233,0.000120233,1.14E-05,0,0,0,11,175,9
289.98022,0.000538,0.25477707,0.005179158,0.005179158,0.99997318,0.41964775,1,1.44E-08,1.44E-08,0.000538321,0,0,0,16,143,9
289.99326,0.001323,0.25477707,0.008571973,0.008571973,0.99992651,0.69464332,1,9.72E-08,9.72E-08,0.001323013,0,0,0,8,150,9
289.99341,0.000356,0.43991798,0.063791141,0.063791141,0.99592239,5.1759291,1,1.45E-06,1.45E-06,0.000352787,0,0,0,13,177,9
289.99429,0.000787,0.25477707,0.002666744,0.002666744,0.99999291,0.21579999,1,5.60E-09,5.60E-09,0.00078735,0,0,0,9,149,9
290.00446,0.00118,0.44072267,0.012531125,0.012531125,0.99984294,1.0154854,1,1.85E-07,1.85E-07,0.001179633,0,0,0,10,176,9
290.01932,0.001004,0.44487342,0.008291356,0.008291356,0.99993128,0.6717301,1,6.91E-08,6.91E-08,0.001004328,0,0,0,7,176,9
290.02286,0.002266,0.43031588,0.01198349,0.01198349,0.99985641,0.97095984,1,3.25E-07,3.25E-07,0.002264951,0,0,0,2,175,9
290.02316,0.000407,0.25477707,0.006288691,0.006288691,0.99996042,0.50975692,1,1.61E-08,1.61E-08,0.000406833,0,0,0,1,148,9
290.02368,0.000831,0.25477707,0.002338552,0.002338552,0.99999452,0.18974563,1,4.54E-09,4.54E-09,0.00083065,0,0,0,9,150,9
290.02966,0.004628,0.43462518,0.019513275,0.019513275,0.99961919,1.5812769,1,1.76E-06,1.76E-06,0.004624986,0,0,0,15,175,9
290.02991,0.00094,0.44588834,0.00977156,0.00977156,0.99990451,0.79179436,1,8.98E-08,8.98E-08,0.00093986,0,0,0,13,178,9
290.03329,0.000654,0.42905912,0.25120467,0.25120467,0.93476862,20.809204,1,4.13E-05,4.13E-05,0.000571329,0,0,0,3,175,9
290.03488,0.000269,0.43231666,0.63547862,0.63547862,0.43855888,63.988033,1,0.000108484,0.000108484,5.17E-05,0,0,0,14,175,9
290.04587,0.000506,0.44124886,0.001521342,0.001521342,0.99999768,0.12354071,1,1.17E-09,1.17E-09,0.000506138,0,0,0,5,177,9
290.04767,0.000464,0.25477707,0.003610208,0.003610208,0.99998695,0.29275224,1,6.05E-09,6.05E-09,0.000463968,0,0,0,1,149,9
290.04822,0.000402,0.43884254,0.5352608,0.5352608,0.65344602,49.198078,1,0.00011519,0.00011519,0.000171673,0,0,0,6,176,9
290.04977,0.000262,0.25477707,0.093464531,0.093464531,0.9912259,7.5955114,1,2.29E-06,2.29E-06,0.000257045,0,0,0,8,152,9
290.06067,0.001367,0.25477707,0.002104425,0.002104425,0.99999559,0.1701742,1,6.05E-09,6.05E-09,0.001366823,0,0,0,1,150,9
290.06958,0.000779,0.43801033,0.099918343,0.099918343,0.98996598,8.1234226,1,7.78E-06,7.78E-06,0.000763631,0,0,0,14,176,9
290.07578,0.001334,0.44219559,0.043223433,0.043223433,0.99812996,3.5045345,1,2.49E-06,2.49E-06,0.001329311,0,0,0,15,176,9
290.07593,0.000369,0.44301283,0.16133127,0.16133127,0.97362441,13.188578,1,9.60E-06,9.60E-06,0.000349724,0,0,0,4,177,9
290.08087,0.000706,0.44697544,0.02905816,0.02905816,0.99915528,2.3551786,1,5.96E-07,5.96E-07,0.000704356,0,0,0,5,178,9
290.08282,0.001159,0.44661146,0.006508965,0.006508965,0.99995762,0.52748972,1,4.91E-08,4.91E-08,0.001158936,0,0,0,12,178,9
290.08389,0.000359,0.45002767,0.011062266,0.011062266,0.99987763,0.89634788,1,4.39E-08,4.39E-08,0.000358883,0,0,0,11,178,9
290.08426,0.001486,0.44039598,0.020009125,0.020009125,0.99959958,1.6214821,1,5.95E-07,5.95E-07,0.001484813,0,0,0,2,176,9
290.08701,0.000656,0.25477707,0.003912502,0.003912502,0.99998468,0.31713545,1,1.00E-08,1.00E-08,0.000655941,0,0,0,16,149,9
290.09613,0.001043,0.25477707,0.002800294,0.002800294,0.99999213,0.22728194,1,8.18E-09,8.18E-09,0.001043069,0,0,0,16,150,9
290.10501,0.000756,0.447779,0.002488154,0.002488154,0.9999938,0.20174119,1,4.68E-09,4.68E-09,0.000755684,0,0,0,4,178,9
290.10706,0.000259,0.4473356,0.15462299,0.15462299,0.9757989,12.630919,1,6.20E-06,6.20E-06,0.000247087,0,0,0,15,177,9
290.11053,0.000444,0.45979324,0.008913614,0.008913614,0.99992055,0.72226346,1,3.53E-08,3.53E-08,0.00044435,0,0,0,7,179,9
290.12201,0.002794,0.45092115,0.010329852,0.010329852,0.99989331,0.83696645,1,2.98E-07,2.98E-07,0.002793067,0,0,0,6,179,9
290.129,0.000271,0.44476226,0.64027089,0.64027089,0.42438933,64.887985,1,0.000111056,0.000111056,4.88E-05,0,0,0,3,177,9
290.13586,0.000692,0.4488672,0.003248193,0.003248193,0.99998945,0.26318717,1,7.30E-09,7.30E-09,0.000692056,0,0,0,2,177,9
290.1391,0.00297,0.45906731,0.000918079,0.000918079,0.99999917,0.074018747,1,2.50E-09,2.50E-09,0.002969792,0,0,0,11,180,9
290.1467,0.000565,0.45066109,0.000953367,0.000953367,0.99999911,0.076616682,1,5.14E-10,5.14E-10,0.0005651,0,0,0,14,178,9
290.17169,0.001114,0.45476314,0.025613397,0.025613397,0.99934375,2.0758457,1,7.31E-07,7.31E-07,0.001112968,0,0,0,14,179,9
290.17776,0.000338,0.45894578,0.66912007,0.66912007,0.3233521,71.134232,1,0.000151284,0.000151284,3.53E-05,0,0,0,15,179,9
290.18008,0.000544,0.45314714,0.019394759,0.019394759,0.99962378,1.5717186,1,2.04E-07,2.04E-07,0.000543195,0,0,0,3,178,9
290.18793,0.000618,0.47245547,0.11795433,0.11795433,0.98598862,9.6025486,1,8.60E-06,8.60E-06,0.000600967,0,0,0,7,182,9
290.20175,0.00108,0.47305223,0.031705599,0.031705599,0.99899423,2.5699408,1,1.09E-06,1.09E-06,0.001078219,0,0,0,10,182,9
290.20352,0.000257,0.46425998,0.042920604,0.042920604,0.99815613,3.4799218,1,4.73E-07,4.73E-07,0.000256015,0,0,0,6,181,9
290.22141,0.000567,0.46291804,0.00841775,0.00841775,0.99992913,0.6821363,1,4.01E-08,4.01E-08,0.000566508,0,0,0,14,180,9
290.2229,0.001367,0.46017009,0.003040622,0.003040622,0.99999076,0.24628834,1,1.26E-08,1.26E-08,0.001367487,0,0,0,3,180,9
290.23007,0.000783,0.47396964,0.000733034,0.000733034,0.99999946,0.059347026,1,4.21E-10,4.21E-10,0.000782819,0,0,0,11,183,9
290.23715,0.000577,0.4788529,0.064687863,0.064687863,0.99580669,5.2488937,1,2.41E-06,2.41E-06,0.000572266,0,0,0,10,183,9
290.24344,0.000284,0.48153499,0.03408831,0.03408831,0.99883729,2.7632172,1,3.30E-07,3.30E-07,0.000283506,0,0,0,7,183,9
290.2515,0.000595,0.47747415,0.32721451,0.32721451,0.8864882,27.564781,1,6.37E-05,6.37E-05,0.00046723,0,0,0,11,184,9
290.27362,0.000494,0.48647553,0.13918492,0.13918492,0.98043621,11.352062,1,9.58E-06,9.58E-06,0.000475263,0,0,0,7,184,9
290.27612,0.000667,0.4761422,0.34707788,0.34707788,0.87124848,29.395952,1,8.04E-05,8.04E-05,0.00050653,0,0,0,6,183,9
290.28351,0.001398,0.48736992,0.022372732,0.022372732,0.99949932,1.8131572,1,7.00E-07,7.00E-07,0.00139691,0,0,0,13,184,9
290.30249,0.000287,0.47323143,0.015072769,0.015072769,0.99977279,1.2214124,1,6.51E-08,6.51E-08,0.000286381,0,0,0,3,182,9
290.30481,0.000645,0.47660252,0.032353446,0.032353446,0.99895269,2.6224899,1,6.75E-07,6.75E-07,0.000643324,0,0,0,14,182,9
290.30484,0.000356,0.49157968,0.63686234,0.63686234,0.43452582,64.244873,1,0.000144334,0.000144334,6.72E-05,0,0,0,7,185,9
290.30685,0.001482,0.48014626,0.003545856,0.003545856,0.99998742,0.28735539,1,1.86E-08,1.86E-08,0.00148157,0,0,0,15,183,9
290.31461,0.000907,0.48244339,0.016003404,0.016003404,0.99974388,1.2967899,1,2.32E-07,2.32E-07,0.000906311,0,0,0,6,184,9
290.32193,0.000262,0.4927482,0.70677543,0.70677543,0.030609565,88.245926,1,0.000131119,0.000131119,2.46E-07,0,0,0,10,185,9
290.32523,0.001571,0.4862996,0.083858579,0.083858579,0.99294281,6.8109746,1,1.11E-05,1.11E-05,0.001549338,0,0,0,12,184,9
290.32556,0.001223,0.48001039,0.094001561,0.094001561,0.99112433,7.6394114,1,1.08E-05,1.08E-05,0.001201028,0,0,0,2,183,9
290.3356,0.001156,0.48165628,0.073574163,0.073574163,0.9945721,5.9724164,1,6.26E-06,6.26E-06,0.001143706,0,0,0,14,184,9
290.33588,0.000282,0.49129567,0.50666249,0.50666249,0.69755739,45.768639,1,7.25E-05,7.25E-05,0.00013737,0,0,0,11,185,9
290.34277,0.001489,0.4898265,0.017501788,0.017501788,0.99969363,1.4183073,1,4.56E-07,4.56E-07,0.001488186,0,0,0,5,184,9
290.36102,0.001204,0.48970813,0.019497588,0.019497588,0.99961978,1.5800388,1,4.58E-07,4.58E-07,0.001203114,0,0,0,4,184,9
290.37082,0.000264,0.27159828,0.70693517,0.70693517,0.022028664,88.737747,1,0.000131788,0.000131788,1.28E-07,0,0,0,16,158,9
290.37552,0.000303,0.50241846,0.31708458,0.31708458,0.89382029,26.6427,1,3.04E-05,3.04E-05,0.000241854,0,0,0,13,185,9
290.38666,0.000398,0.49004123,0.4139162,0.4139162,0.81076926,35.828842,1,6.81E-05,6.81E-05,0.000261311,0,0,0,2,184,9
290.3887,0.001116,0.48737577,0.086115457,0.086115457,0.99255645,6.9951553,1,8.27E-06,8.27E-06,0.0010992,0,0,0,3,185,9
290.40735,0.000276,0.49343956,0.70710474,0.70710474,0.002405892,89.862152,1,0.000138012,0.000138012,1.60E-09,0,0,0,2,185,9
290.40799,0.000435,0.5031029,0.68229592,0.68229592,0.26257288,74.777214,1,0.000202288,0.000202288,3.00E-05,0,0,0,11,186,9
290.41629,0.000586,0.49489772,0.69545621,0.69545621,0.18077956,79.584831,1,0.000283662,0.000283662,1.92E-05,0,0,0,14,186,9
290.4295,0.000697,0.50124872,0.70706338,0.70706338,0.011077425,89.365295,1,0.0003482,0.0003482,8.55E-08,0,0,0,6,186,9
290.4595,0.0008,0.49899316,0.64953882,0.64953882,0.39521968,66.720322,1,0.000337322,0.000337322,0.000124885,0,0,0,3,186,9
290.49402,0.000365,0.52253181,0.047458943,0.047458943,0.9977451,3.8484268,1,8.22E-07,8.22E-07,0.000363453,0,0,0,7,187,9
290.50317,0.000298,0.51869303,0.70710677,0.70710677,0.000228373,89.986916,1,0.000148989,0.000148989,1.55E-11,0,0,0,11,188,9
290.5083,0.00041,0.50999331,0.7067278,0.7067278,0.032735877,88.124039,1,0.000204821,0.000204821,4.39E-07,0,0,0,14,187,9
290.52841,0.000481,0.52815944,0.54711258,0.54711258,0.63351059,50.690395,1,0.000144005,0.000144005,0.000193077,0,0,0,7,188,9
290.59097,0.000408,0.53307128,0.70710677,0.70710677,0.000125002,89.992836,1,0.000204113,0.000204113,6.38E-12,0,0,0,11,189,10
290.61136,0.000986,0.52693039,0.041038051,0.041038051,0.99831444,3.3271372,1,1.66E-06,1.66E-06,0.000983038,0,0,0,2,188,10
290.6492,0.000439,0.54260224,0.70699781,0.70699781,0.017555548,88.994087,1,0.000219332,0.000219332,1.35E-07,0,0,0,11,190,10
290.6712,0.000457,0.53373045,0.26780513,0.26780513,0.9255057,22.255266,1,3.28E-05,3.28E-05,0.000391328,0,0,0,3,188,10
290.68213,0.000265,0.54473478,0.70710075,0.70710075,0.004123312,89.763748,1,0.00013246,0.00013246,4.50E-09,0,0,0,12,190,10
290.70084,0.000375,0.55636317,0.70710677,0.70710677,0.000254006,89.985443,1,0.000187577,0.000187577,2.42E-11,0,0,0,7,190,10
290.70786,0.000364,0.54277289,0.7067979,0.7067979,0.029555015,88.306374,1,0.00018208,0.00018208,3.18E-07,0,0,0,2,189,10
290.70981,0.000626,0.54712451,0.70427281,0.70427281,0.089440174,84.868599,1,0.000310514,0.000310514,5.01E-06,0,0,0,6,190,10
290.7197,0.000366,0.54468036,0.70709646,0.70709646,0.005405305,89.6903,1,0.000182858,0.000182858,1.07E-08,0,0,0,14,190,10
290.74695,0.000281,0.56238866,0.70707268,0.70707268,0.009825529,89.437027,1,0.00014032,0.00014032,2.71E-08,0,0,0,10,191,10
290.76398,0.002,0.55520999,0.7070874,0.7070874,0.007405907,89.575668,1,0.000999764,0.000999764,1.10E-07,0,0,0,15,190,10
290.76581,0.000542,0.55224454,0.70615786,0.70615786,0.051789481,87.031357,1,0.000270542,0.000270542,1.46E-06,0,0,0,14,191,10
290.77209,0.000548,0.55028689,0.70637959,0.70637959,0.045339879,87.401329,1,0.000273236,0.000273236,1.13E-06,0,0,0,3,191,10
290.78845,0.000374,0.55600506,0.57939583,0.57939583,0.5732373,55.023716,1,0.000125663,0.000125663,0.000123006,0,0,0,2,190,10
290.79312,0.000288,0.57072574,0.70694029,0.70694029,0.021699416,88.756615,1,0.000143702,0.000143702,1.35E-07,0,0,0,13,192,10
290.79489,0.000461,0.56379741,0.67428982,0.67428982,0.30110872,72.475792,1,0.000209748,0.000209748,4.18E-05,0,0,0,5,191,10
290.80164,0.001495,0.57135183,0.70710659,0.70710659,0.000788577,89.954819,1,0.000747329,0.000747329,9.29E-10,0,0,0,10,192,10
290.80322,0.000269,0.56213415,0.706994,0.706994,0.017859163,88.976692,1,0.000134669,0.000134669,8.59E-08,0,0,0,4,190,10
290.8121,0.000272,0.56359184,0.69328898,0.69328898,0.1967251,78.65448,1,0.000130702,0.000130702,1.05E-05,0,0,0,4,191,10
290.82239,0.000369,0.57096577,0.70707637,0.70707637,0.009273497,89.468658,1,0.000184278,0.000184278,3.17E-08,0,0,0,11,192,10
290.82605,0.000924,0.56540793,0.70699948,0.70699948,0.017420111,89.001854,1,0.000461968,0.000461968,2.80E-07,0,0,0,15,191,10
290.85791,0.000273,0.56735659,0.5038482,0.5038482,0.70162243,45.442684,1,6.93E-05,6.93E-05,0.000134456,0,0,0,14,192,10
290.8652,0.000347,0.58251917,0.70598632,0.70598632,0.056273028,86.774086,1,0.00017282,0.00017282,1.10E-06,0,0,0,13,193,10
290.86581,0.000552,0.58335626,0.70621532,0.70621532,0.050198339,87.122635,1,0.000275247,0.000275247,1.39E-06,0,0,0,7,193,10
290.87027,0.000378,0.57266629,0.70147902,0.70147902,0.12591442,82.766434,1,0.000185927,0.000185927,5.99E-06,0,0,0,15,193,10
290.88141,0.0007,0.57520974,0.70532566,0.70532566,0.070932254,85.932465,1,0.000348242,0.000348242,3.52E-06,0,0,0,6,192,10
290.90262,0.000316,0.57841444,0.7061764,0.7061764,0.051280975,87.060524,1,0.000157547,0.000157547,8.31E-07,0,0,0,4,192,10
290.90817,0.000266,0.58233511,0.69711733,0.69711733,0.16749574,80.35775,1,0.000129458,0.000129458,7.47E-06,0,0,0,5,193,10
290.91159,0.00031,0.57616782,0.70643169,0.70643169,0.043687526,87.496094,1,0.000154931,0.000154931,5.93E-07,0,0,0,14,193,10
290.91412,0.00035,0.5827201,0.70701385,0.70701385,0.016213108,89.071014,1,0.000174878,0.000174878,9.20E-08,0,0,0,12,193,10
290.92175,0.001208,0.57788903,0.70710677,0.70710677,0.000110933,89.993645,1,0.000604106,0.000604106,1.49E-11,0,0,0,2,192,10
290.92194,0.000273,0.59253395,0.70550895,0.70550895,0.067187786,86.147522,1,0.00013569,0.00013569,1.23E-06,0,0,0,7,194,10
290.92838,0.000907,0.57593375,0.70187598,0.70187598,0.12140952,83.026543,1,0.0004467,0.0004467,1.34E-05,0,0,0,3,192,10
290.94125,0.000828,0.58109039,0.70692575,0.70692575,0.022625549,88.703545,1,0.000413768,0.000413768,4.24E-07,0,0,0,2,193,10
290.94305,0.001275,0.58462137,0.70710677,0.70710677,0.000108801,89.993767,1,0.000637656,0.000637656,1.51E-11,0,0,0,15,194,10
290.95181,0.000433,0.5974254,0.70294756,0.70294756,0.10830229,83.782539,1,0.000213783,0.000213783,5.07E-06,0,0,0,7,195,10
290.96832,0.000532,0.59159428,0.70710391,0.70710391,0.002856898,89.836311,1,0.000266167,0.000266167,4.34E-09,0,0,0,12,194,10
290.96835,0.000406,0.59866726,0.65519345,0.65519345,0.37608916,67.908356,1,0.000174175,0.000174175,5.74E-05,0,0,0,10,196,10
290.97348,0.000344,0.59571022,0.18235856,0.18235856,0.96617323,14.945133,1,1.14E-05,1.14E-05,0.000320788,0,0,0,11,195,10
291.00067,0.000411,0.60016453,0.70710504,0.70710504,0.002208927,89.873436,1,0.000205436,0.000205436,2.00E-09,0,0,0,11,196,10
291.02002,0.00026,0.59789401,0.61922318,0.61922318,0.48283046,61.129574,1,9.98E-05,9.98E-05,6.07E-05,0,0,0,6,195,10
291.02545,0.00029,0.6080237,0.68096066,0.68096066,0.26941621,74.370468,1,0.000134505,0.000134505,2.11E-05,0,0,0,10,197,10
291.02835,0.000989,0.59862906,0.70328945,0.70328945,0.10376858,84.043777,1,0.000488959,0.000488959,1.06E-05,0,0,0,15,196,10
291.04208,0.000356,0.59758055,0.70597684,0.70597684,0.056509756,86.760506,1,0.000177574,0.000177574,1.14E-06,0,0,0,14,196,10
291.04364,0.000794,0.61244339,0.70322198,0.70322198,0.10467866,83.991348,1,0.000392656,0.000392656,8.70E-06,0,0,0,7,197,10
291.04816,0.000756,0.5986402,0.70708859,0.70708859,0.007178858,89.588676,1,0.000378169,0.000378169,3.90E-08,0,0,0,2,195,10
291.05988,0.000381,0.59751123,0.61812091,0.61812091,0.48564711,60.945122,1,0.000145434,0.000145434,8.98E-05,0,0,0,3,195,10
291.07858,0.00044,0.61021531,0.70710564,0.70710564,0.001819788,89.895737,1,0.000220214,0.000220214,1.46E-09,0,0,0,5,197,10
291.09296,0.000378,0.60923755,0.70709097,0.70709097,0.006681299,89.617188,1,0.000189083,0.000189083,1.69E-08,0,0,0,15,197,10
291.09601,0.000569,0.62027138,0.70707542,0.70707542,0.009422567,89.460121,1,0.000284649,0.000284649,5.05E-08,0,0,0,13,198,10
291.1069,0.000275,0.60522336,0.66803378,0.66803378,0.32781366,70.863876,1,0.000122544,0.000122544,2.95E-05,0,0,0,3,196,10
291.11783,0.000378,0.6139006,0.35293096,0.35293096,0.86653304,29.941778,1,4.71E-05,4.71E-05,0.000284096,0,0,0,6,197,10
291.12396,0.000355,0.61108434,0.68318635,0.68318635,0.25790083,75.054459,1,0.000165611,0.000165611,2.36E-05,0,0,0,2,197,10
291.15332,0.000836,0.63038975,0.70709902,0.70709902,0.004676833,89.732033,1,0.000418144,0.000418144,1.83E-08,0,0,0,7,198,10
291.15366,0.002565,0.62903053,0.70663327,0.70663327,0.036589909,87.903084,1,0.001280544,0.001280544,3.43E-06,0,0,0,10,198,10
291.20703,0.000442,0.6282708,0.69969815,0.69969815,0.1443781,81.69873,1,0.000216424,0.000216424,9.21E-06,0,0,0,4,198,10
